FECHA;CODIGO;NUMERO;MESA;OPERADOR;ESTADO;TIEMPO_ATENCION;TIEMPO_ESPERA;HORA_INGRESO;HORA_INICIO;HORA_FIN;KARDEX;CELULAR;SUCURSAL
28/3/2025;SG;41;C  6;PComercial6 PComercial6;atendido;00:02:29;00:00:50;16:22:57;16:23:47;16:26:16;0;;La Paz - 01
28/3/2025;SG;42;C  7;PComercial7 PComercial7;atendido;00:03:16;00:00:07;16:37:30;16:37:37;16:40:53;0;;La Paz - 01
28/3/2025;SG;40;C  8;PComercial8 PComercial8;atendido;00:00:51;00:00:26;16:16:38;16:17:04;16:17:55;0;;La Paz - 01
28/3/2025;EP;19;C  21;PComercial21 PComercial21;atendido;00:02:27;00:00:12;16:11:52;16:12:04;16:14:31;0;;La Paz - 01
28/3/2025;EP;20;C  21;PComercial21 PComercial21;atendido;00:03:33;00:00:52;16:26:37;16:27:29;16:31:02;0;;La Paz - 01
28/3/2025;EP;21;C  21;PComercial21 PComercial21;atendido;00:05:52;00:00:14;16:34:37;16:34:51;16:40:43;0;;La Paz - 01
28/3/2025;EG;31;C  21;PComercial21 PComercial21;atendido;00:02:20;00:00:24;16:17:55;16:18:19;16:20:39;0;;La Paz - 01
28/3/2025;EG;32;C  21;PComercial21 PComercial21;atendido;00:01:19;00:00:31;16:25:37;16:26:08;16:27:27;0;;La Paz - 01
28/3/2025;EG;33;C  21;PComercial21 PComercial21;atendido;00:01:01;00:00:14;16:41:30;16:41:44;16:42:45;0;;La Paz - 01
28/3/2025;EG;34;C  21;PComercial21 PComercial21;atendido;00:01:52;00:00:37;16:43:31;16:44:08;16:46:00;0;;La Paz - 01
28/3/2025;EG;35;C  21;PComercial21 PComercial21;atendido;00:03:08;00:02:22;16:43:40;16:46:02;16:49:10;0;;La Paz - 01
28/3/2025;SG;41;S  1;PSiniestros3 PSiniestros3;atendido;00:00:02;00:33:24;16:26:16;16:59:40;16:59:42;0; ;La Paz - 01
28/3/2025;APG;4;S  3;PSiniestros3 PSiniestros3;atendido;00:03:21;00:02:27;16:29:36;16:32:03;16:35:24;0;;La Paz - 01
28/3/2025;AMG;13;S  4;PSiniestros4 PSiniestros4;atendido;00:04:46;00:00:06;16:01:49;16:01:55;16:06:41;0;;La Paz - 01
28/3/2025;AMG;14;S  4;PSiniestros4 PSiniestros4;atendido;00:19:07;00:08:20;16:08:32;16:16:52;16:35:59;0;;La Paz - 01
28/3/2025;AMG;15;S  4;PSiniestros4 PSiniestros4;atendido;00:15:31;00:09:33;16:26:26;16:35:59;16:51:30;0;;La Paz - 01
28/3/2025;AMG;16;S  4;PSiniestros4 PSiniestros4;atendido;00:03:43;00:18:27;16:33:04;16:51:31;16:55:14;0;;La Paz - 01
28/3/2025;AMG;17;S  4;PSiniestros4 PSiniestros4;atendido;00:14:38;00:06:13;16:49:02;16:55:15;17:09:53;0;;La Paz - 01
31/3/2025;SG;1;C  9;PComercial9 PComercial9;atendido;00:00:01;01:29:45;07:02:38;08:32:23;08:32:24;0;;La Paz - 01
31/3/2025;VCG;1;C  9;PComercial9 PComercial9;atendido;00:00:01;01:29:40;07:02:47;08:32:27;08:32:28;0;;La Paz - 01
31/3/2025;ATG;1;S  2;PSiniestros2 PSiniestros2;ausente;00:00:32;00:34:25;07:02:56;07:37:21;07:37:53; ;;La Paz - 01
31/3/2025;SG;3;C  7;PComercial7 PComercial7;atendido;00:08:11;00:00:18;08:33:55;08:34:13;08:42:24;0;;La Paz - 01
31/3/2025;SG;8;C  7;PComercial7 PComercial7;atendido;00:23:35;00:00:36;08:58:47;08:59:23;09:22:58;0;;La Paz - 01
31/3/2025;VAG;1;C  8;PComercial8 PComercial8;atendido;00:10:20;00:00:26;08:59:03;08:59:29;09:09:49;0;;La Paz - 01
31/3/2025;SG;4;C  8;PComercial8 PComercial8;atendido;00:00:41;00:00:07;08:41:33;08:41:40;08:42:21;0;;La Paz - 01
31/3/2025;SG;5;C  8;PComercial8 PComercial8;atendido;00:01:40;00:00:18;08:42:12;08:42:30;08:44:10;0;;La Paz - 01
31/3/2025;SG;7;C  8;PComercial8 PComercial8;atendido;00:15:17;00:00:17;08:43:54;08:44:11;08:59:28;0;;La Paz - 01
31/3/2025;SG;2;C  9;PComercial9 PComercial9;atendido;00:10:20;00:01:15;08:31:14;08:32:29;08:42:49;0;;La Paz - 01
31/3/2025;SG;6;C  9;PComercial9 PComercial9;atendido;00:16:34;00:00:20;08:42:35;08:42:55;08:59:29;0;;La Paz - 01
31/3/2025;CG;1;CJ  11;PComercial9 PComercial9;atendido;00:28:22;00:08:14;08:33:44;08:41:58;09:10:20;0;;La Paz - 01
31/3/2025;SG;4;S  2;PSiniestros2 PSiniestros2;atendido;00:13:11;00:02:18;08:42:21;08:44:39;08:57:50;0; ;La Paz - 01
31/3/2025;APG;1;S  3;PSiniestros3 PSiniestros3;atendido;00:06:40;00:01:11;08:45:28;08:46:39;08:53:19;0;;La Paz - 01
31/3/2025;SP;1;C  5;PComercial5 PComercial5;atendido;00:01:01;00:00:36;09:30:33;09:31:09;09:32:10;0;;La Paz - 01
31/3/2025;SG;11;C  5;PComercial5 PComercial5;atendido;00:04:47;00:00:35;09:21:49;09:22:24;09:27:11;0;;La Paz - 01
31/3/2025;SG;13;C  5;PComercial5 PComercial5;ausente;00:01:04;00:00:59;09:29:05;09:30:04;09:31:08; ;;La Paz - 01
31/3/2025;SP;2;C  6;PComercial6 PComercial6;atendido;00:04:20;00:01:46;09:52:38;09:54:24;09:58:44;0;;La Paz - 01
31/3/2025;VAG;2;C  8;PComercial8 PComercial8;atendido;00:18:16;00:00:12;09:35:56;09:36:08;09:54:24;0;;La Paz - 01
31/3/2025;SG;9;C  8;PComercial8 PComercial8;atendido;00:13:53;00:00:16;09:11:41;09:11:57;09:25:50;0;;La Paz - 01
31/3/2025;SG;12;C  8;PComercial8 PComercial8;atendido;00:05:24;00:00:11;09:25:40;09:25:51;09:31:15;0;;La Paz - 01
31/3/2025;SG;14;C  8;PComercial8 PComercial8;atendido;00:04:36;00:01:28;09:29:50;09:31:18;09:35:54;0;;La Paz - 01
31/3/2025;SG;10;C  9;PComercial9 PComercial9;atendido;00:00:01;00:00:11;09:11:52;09:12:03;09:12:04;0;;La Paz - 01
31/3/2025;EG;1;C  21;PComercial21 PComercial21;atendido;00:02:39;00:00:36;09:22:35;09:23:11;09:25:50;0;;La Paz - 01
31/3/2025;EG;2;C  21;PComercial21 PComercial21;atendido;00:03:53;00:00:04;09:25:49;09:25:53;09:29:46;0;;La Paz - 01
31/3/2025;EG;4;C  21;PComercial21 PComercial21;atendido;00:02:04;00:00:30;09:47:10;09:47:40;09:49:44;0;;La Paz - 01
31/3/2025;EG;3;C  21;PComercial21 PComercial21;ausente;00:00:49;00:03:46;09:43:03;09:46:49;09:47:38; ;;La Paz - 01
31/3/2025;SP;1;S  1;PSiniestros1 PSiniestros1;atendido;00:16:42;00:06:04;09:32:10;09:38:14;09:54:56;0; ;La Paz - 01
31/3/2025;ATG;2;S  1;PSiniestros1 PSiniestros1;atendido;00:04:04;00:24:04;09:30:53;09:54:57;09:59:01;0;;La Paz - 01
31/3/2025;ATP;2;S  1;PSiniestros1 PSiniestros1;atendido;00:05:50;00:00:44;09:31:38;09:32:22;09:38:12;0;;La Paz - 01
31/3/2025;ATG;3;S  1;PSiniestros1 PSiniestros1;atendido;00:02:22;00:16:33;09:42:33;09:59:06;10:01:28;0;;La Paz - 01
31/3/2025;ATP;4;S  1;PSiniestros1 PSiniestros1;atendido;01:06:56;00:08:41;09:52:51;10:01:32;11:08:28;0;;La Paz - 01
31/3/2025;ATP;1;S  2;PSiniestros2 PSiniestros2;atendido;00:31:01;00:00:07;09:29:29;09:29:36;10:00:37;0;;La Paz - 01
31/3/2025;ATP;3;S  2;PSiniestros2 PSiniestros2;atendido;00:41:48;00:13:02;09:47:37;10:00:39;10:42:27;0;;La Paz - 01
31/3/2025;ATG;4;S  2;PSiniestros2 PSiniestros2;atendido;00:25:14;00:30:22;09:52:04;10:22:26;10:47:40;0;;La Paz - 01
31/3/2025;SG;11;S  2;PSiniestros2 PSiniestros2;atendido;00:52:39;00:02:34;09:27:11;09:29:45;10:22:24;0; ;La Paz - 01
31/3/2025;APP;1;S  3;PSiniestros3 PSiniestros3;atendido;00:06:55;01:48:03;09:53:36;11:41:39;11:48:34;0;;La Paz - 01
31/3/2025;AMG;1;S  4;PSiniestros4 PSiniestros4;atendido;00:07:23;00:08:40;09:24:12;09:32:52;09:40:15;0;;La Paz - 01
31/3/2025;VAG;3;C  5;PComercial5 PComercial5;atendido;00:12:18;00:00:54;10:05:37;10:06:31;10:18:49;0;;La Paz - 01
31/3/2025;VAG;6;C  5;PComercial5 PComercial5;atendido;00:09:19;00:00:26;10:31:41;10:32:07;10:41:26;0;;La Paz - 01
31/3/2025;SG;17;C  5;PComercial5 PComercial5;atendido;00:11:20;00:00:38;10:18:13;10:18:51;10:30:11;0;;La Paz - 01
31/3/2025;SG;22;C  5;PComercial5 PComercial5;atendido;00:02:35;00:02:22;10:39:06;10:41:28;10:44:03;0;;La Paz - 01
31/3/2025;SP;3;C  6;PComercial6 PComercial6;atendido;00:01:08;00:00:02;10:51:44;10:51:46;10:52:54;0;;La Paz - 01
31/3/2025;VAG;5;C  6;PComercial6 PComercial6;atendido;00:11:27;00:00:14;10:25:40;10:25:54;10:37:21;0;;La Paz - 01
31/3/2025;SG;18;C  6;PComercial6 PComercial6;atendido;00:00:53;00:00:13;10:19:22;10:19:35;10:20:28;0;;La Paz - 01
31/3/2025;SG;21;C  6;PComercial6 PComercial6;atendido;00:05:24;00:00:05;10:37:18;10:37:23;10:42:47;0;;La Paz - 01
31/3/2025;SG;23;C  6;PComercial6 PComercial6;atendido;00:05:42;00:00:49;10:44:20;10:45:09;10:50:51;0;;La Paz - 01
31/3/2025;VCG;3;C  7;PComercial7 PComercial7;atendido;00:11:38;00:00:39;10:19:47;10:20:26;10:32:04;0;;La Paz - 01
31/3/2025;VCG;4;C  7;PComercial7 PComercial7;atendido;00:08:14;00:00:43;10:41:45;10:42:28;10:50:42;0;;La Paz - 01
31/3/2025;SG;25;C  7;PComercial7 PComercial7;atendido;00:01:10;00:02:51;10:47:52;10:50:43;10:51:53;0;;La Paz - 01
31/3/2025;SG;26;C  7;PComercial7 PComercial7;atendido;00:00:40;00:00:39;10:51:15;10:51:54;10:52:34;0;;La Paz - 01
31/3/2025;VCG;2;C  8;PComercial8 PComercial8;atendido;00:10:21;00:00:22;10:19:36;10:19:58;10:30:19;0;;La Paz - 01
31/3/2025;VAG;4;C  8;PComercial8 PComercial8;atendido;00:00:11;00:02:22;10:06:29;10:08:51;10:09:02;0;;La Paz - 01
31/3/2025;SG;15;C  8;PComercial8 PComercial8;atendido;00:04:00;00:00:24;10:04:26;10:04:50;10:08:50;0;;La Paz - 01
31/3/2025;SG;16;C  8;PComercial8 PComercial8;atendido;00:01:51;00:01:26;10:10:32;10:11:58;10:13:49;0;;La Paz - 01
31/3/2025;SG;20;C  8;PComercial8 PComercial8;atendido;00:01:46;00:01:34;10:34:55;10:36:29;10:38:15;0;;La Paz - 01
31/3/2025;SG;19;C  9;PComercial9 PComercial9;atendido;00:20:52;00:00:27;10:20:28;10:20:55;10:41:47;0;;La Paz - 01
31/3/2025;SG;24;C  9;PComercial9 PComercial9;atendido;00:02:44;00:01:31;10:46:28;10:47:59;10:50:43;0;;La Paz - 01
31/3/2025;EP;1;C  21;PComercial21 PComercial21;atendido;00:07:57;00:00:11;10:03:55;10:04:06;10:12:03;0;;La Paz - 01
31/3/2025;EP;2;C  21;PComercial21 PComercial21;atendido;00:02:03;00:00:15;10:14:08;10:14:23;10:16:26;0;;La Paz - 01
31/3/2025;EP;3;C  21;PComercial21 PComercial21;atendido;00:02:30;00:01:01;10:48:11;10:49:12;10:51:42;0;;La Paz - 01
31/3/2025;EG;5;C  21;PComercial21 PComercial21;atendido;00:01:54;00:00:12;10:20:04;10:20:16;10:22:10;0;;La Paz - 01
31/3/2025;EG;6;C  21;PComercial21 PComercial21;atendido;00:01:07;00:00:25;10:29:43;10:30:08;10:31:15;0;;La Paz - 01
31/3/2025;EG;7;C  21;PComercial21 PComercial21;atendido;00:02:39;00:00:12;10:40:39;10:40:51;10:43:30;0;;La Paz - 01
31/3/2025;EG;8;C  21;PComercial21 PComercial21;atendido;00:03:42;00:00:32;10:43:00;10:43:32;10:47:14;0;;La Paz - 01
31/3/2025;EG;9;C  21;PComercial21 PComercial21;atendido;00:02:39;00:00:12;10:56:13;10:56:25;10:59:04;0;;La Paz - 01
31/3/2025;EG;10;C  21;PComercial21 PComercial21;atendido;00:00:52;00:01:54;10:57:11;10:59:05;10:59:57;0;;La Paz - 01
31/3/2025;EG;11;C  21;PComercial21 PComercial21;atendido;00:00:56;00:02:32;10:57:27;10:59:59;11:00:55;0;;La Paz - 01
31/3/2025;SG;18;C  21;PComercial21 PComercial21;atendido;00:01:00;00:01:44;10:20:28;10:22:12;10:23:12;0; ;La Paz - 01
31/3/2025;AFG;1;S  1;PSiniestros1 PSiniestros1;atendido;00:00:13;00:35:24;10:35:50;11:11:14;11:11:27;0;;La Paz - 01
31/3/2025;ATP;5;S  1;PSiniestros1 PSiniestros1;atendido;00:01:07;00:42:46;10:50:22;11:33:08;11:34:15;0; ;La Paz - 01
31/3/2025;ATP;6;S  1;PSiniestros1 PSiniestros1;atendido;00:21:37;00:20:28;10:51:00;11:11:28;11:33:05;0;;La Paz - 01
31/3/2025;SG;26;S  1;PSiniestros1 PSiniestros1;atendido;00:00:50;00:41:43;10:52:34;11:34:17;11:35:07;0; ;La Paz - 01
31/3/2025;ATP;5;S  2;PSiniestros2 PSiniestros2;atendido;00:07:53;00:16:09;10:26:20;10:42:29;10:50:22;0;;La Paz - 01
31/3/2025;ATG;5;S  2;PSiniestros2 PSiniestros2;atendido;00:02:43;00:16:32;10:31:10;10:47:42;10:50:25;0;;La Paz - 01
31/3/2025;ATG;6;S  2;PSiniestros2 PSiniestros2;atendido;00:03:40;00:10:20;10:40:19;10:50:39;10:54:19;0;;La Paz - 01
31/3/2025;SG;23;S  2;PSiniestros2 PSiniestros2;atendido;00:26:16;00:03:40;10:50:51;10:54:31;11:20:47;0; ;La Paz - 01
31/3/2025;APG;2;S  3;PSiniestros3 PSiniestros3;atendido;00:46:48;00:28:45;10:26:04;10:54:49;11:41:37;0;;La Paz - 01
31/3/2025;AMP;1;S  4;PSiniestros4 PSiniestros4;atendido;00:02:46;00:03:55;10:21:39;10:25:34;10:28:20;0;;La Paz - 01
31/3/2025;AMG;2;S  4;PSiniestros4 PSiniestros4;atendido;00:20:39;00:01:34;10:03:20;10:04:54;10:25:33;0;;La Paz - 01
31/3/2025;AMG;3;S  4;PSiniestros4 PSiniestros4;atendido;00:06:45;00:04:02;10:40:29;10:44:31;10:51:16;0;;La Paz - 01
31/3/2025;AMG;4;S  4;PSiniestros4 PSiniestros4;atendido;00:02:39;00:00:29;10:50:48;10:51:17;10:53:56;0;;La Paz - 01
31/3/2025;AMG;5;S  4;PSiniestros4 PSiniestros4;atendido;00:17:57;00:00:09;10:55:22;10:55:31;11:13:28;0;;La Paz - 01
31/3/2025;VCG;5;C  5;PComercial5 PComercial5;atendido;00:01:46;00:00:12;11:07:05;11:07:17;11:09:03;0;;La Paz - 01
31/3/2025;SG;28;C  5;PComercial5 PComercial5;atendido;00:00:30;00:04:23;11:13:50;11:18:13;11:18:43;0;;La Paz - 01
31/3/2025;SG;30;C  5;PComercial5 PComercial5;atendido;00:00:48;00:03:23;11:21:36;11:24:59;11:25:47;0;;La Paz - 01
31/3/2025;SG;36;C  5;PComercial5 PComercial5;atendido;00:03:18;00:00:47;11:43:54;11:44:41;11:47:59;0;;La Paz - 01
31/3/2025;VCG;7;C  6;PComercial6 PComercial6;atendido;00:16:27;00:00:22;11:08:32;11:08:54;11:25:21;0;;La Paz - 01
31/3/2025;SG;35;C  6;PComercial6 PComercial6;atendido;00:06:40;00:00:30;11:43:30;11:44:00;11:50:40;0;;La Paz - 01
31/3/2025;SG;39;C  6;PComercial6 PComercial6;atendido;00:09:39;00:00:46;11:50:20;11:51:06;12:00:45;0;;La Paz - 01
31/3/2025;SG;40;C  6;PComercial6 PComercial6;atendido;00:01:45;00:09:43;11:51:14;12:00:57;12:02:42;0;;La Paz - 01
31/3/2025;SG;41;C  6;PComercial6 PComercial6;atendido;00:01:54;00:12:32;11:53:40;12:06:12;12:08:06;0;;La Paz - 01
31/3/2025;VCG;6;C  6;PComercial6 PComercial6;ausente;00:00:42;00:00:31;11:07:40;11:08:11;11:08:53; ;;La Paz - 01
31/3/2025;SG;34;C  6;PComercial6 PComercial6;ausente;00:01:23;00:01:49;11:40:41;11:42:30;11:43:53; ;;La Paz - 01
31/3/2025;VAG;7;C  7;PComercial7 PComercial7;atendido;00:12:21;00:02:31;11:10:19;11:12:50;11:25:11;0;;La Paz - 01
31/3/2025;SG;27;C  7;PComercial7 PComercial7;atendido;00:01:47;00:00:40;11:07:29;11:08:09;11:09:56;0;;La Paz - 01
31/3/2025;SG;33;C  7;PComercial7 PComercial7;atendido;00:03:03;00:01:11;11:39:41;11:40:52;11:43:55;0;;La Paz - 01
31/3/2025;SG;38;C  7;PComercial7 PComercial7;atendido;00:01:51;00:00:15;11:46:40;11:46:55;11:48:46;0;;La Paz - 01
31/3/2025;SG;43;C  7;PComercial7 PComercial7;atendido;00:00:54;00:08:57;11:58:52;12:07:49;12:08:43;0;;La Paz - 01
31/3/2025;SG;42;C  7;PComercial7 PComercial7;ausente;00:00:29;00:11:11;11:56:08;12:07:19;12:07:48; ;;La Paz - 01
31/3/2025;SG;29;C  8;PComercial8 PComercial8;atendido;00:01:24;00:00:34;11:17:41;11:18:15;11:19:39;0;;La Paz - 01
31/3/2025;SG;31;C  9;PComercial9 PComercial9;atendido;00:11:02;00:03:02;11:24:30;11:27:32;11:38:34;0;;La Paz - 01
31/3/2025;SG;32;C  9;PComercial9 PComercial9;atendido;00:01:54;00:01:20;11:38:18;11:39:38;11:41:32;0;;La Paz - 01
31/3/2025;SG;37;C  9;PComercial9 PComercial9;atendido;00:04:00;00:00:06;11:45:08;11:45:14;11:49:14;0;;La Paz - 01
31/3/2025;EG;12;C  21;PComercial21 PComercial21;atendido;00:01:38;00:02:26;11:03:01;11:05:27;11:07:05;0;;La Paz - 01
31/3/2025;EG;13;C  21;PComercial21 PComercial21;atendido;00:01:53;00:01:51;11:05:16;11:07:07;11:09:00;0;;La Paz - 01
31/3/2025;EG;14;C  21;PComercial21 PComercial21;atendido;00:01:07;00:02:37;11:06:25;11:09:02;11:10:09;0;;La Paz - 01
31/3/2025;EG;15;C  21;PComercial21 PComercial21;atendido;00:03:15;00:07:01;11:07:56;11:14:57;11:18:12;0;;La Paz - 01
31/3/2025;EG;16;C  21;PComercial21 PComercial21;atendido;00:00:39;00:00:14;11:18:00;11:18:14;11:18:53;0;;La Paz - 01
31/3/2025;EG;17;C  21;PComercial21 PComercial21;atendido;00:01:08;00:00:24;11:24:11;11:24:35;11:25:43;0;;La Paz - 01
31/3/2025;EG;18;C  21;PComercial21 PComercial21;atendido;00:08:03;00:04:28;11:37:34;11:42:02;11:50:05;0;;La Paz - 01
31/3/2025;EG;19;C  21;PComercial21 PComercial21;atendido;00:01:55;00:12:12;11:37:57;11:50:09;11:52:04;0;;La Paz - 01
31/3/2025;EG;20;C  21;PComercial21 PComercial21;atendido;00:02:46;00:09:40;11:42:26;11:52:06;11:54:52;0;;La Paz - 01
31/3/2025;EG;21;C  21;PComercial21 PComercial21;atendido;00:00:48;00:05:34;11:49:20;11:54:54;11:55:42;0;;La Paz - 01
31/3/2025;EG;22;C  21;PComercial21 PComercial21;atendido;00:03:31;00:04:18;11:51:27;11:55:45;11:59:16;0;;La Paz - 01
31/3/2025;EG;23;C  21;PComercial21 PComercial21;atendido;00:02:24;00:00:37;11:58:41;11:59:18;12:01:42;0;;La Paz - 01
31/3/2025;SG;30;C  21;PComercial21 PComercial21;atendido;00:02:11;00:00:14;11:25:47;11:26:01;11:28:12;0; ;La Paz - 01
31/3/2025;CG;2;CJ  11;PComercial9 PComercial9;atendido;00:01:39;00:04:42;11:16:22;11:21:04;11:22:43;0;;La Paz - 01
31/3/2025;CG;3;CJ  11;PComercial9 PComercial9;atendido;00:00:59;00:00:58;11:31:32;11:32:30;11:33:29;0;;La Paz - 01
31/3/2025;CG;4;CJ  11;PComercial9 PComercial9;atendido;00:08:23;00:00:59;11:35:43;11:36:42;11:45:05;0;;La Paz - 01
31/3/2025;ATG;9;S  1;PSiniestros1 PSiniestros1;atendido;00:25:37;00:01:14;11:46:53;11:48:07;12:13:44;0;;La Paz - 01
31/3/2025;ATG;10;S  1;PSiniestros1 PSiniestros1;atendido;00:00:40;00:26:43;11:47:03;12:13:46;12:14:26;0;;La Paz - 01
31/3/2025;ATG;7;S  2;PSiniestros2 PSiniestros2;atendido;00:00:29;00:14:54;11:05:56;11:20:50;11:21:19;0;;La Paz - 01
31/3/2025;ATG;8;S  2;PSiniestros2 PSiniestros2;atendido;00:04:36;00:18:07;11:15:05;11:33:12;11:37:48;0;;La Paz - 01
31/3/2025;SG;28;S  2;PSiniestros2 PSiniestros2;atendido;00:11:50;00:02:38;11:18:43;11:21:21;11:33:11;0; ;La Paz - 01
31/3/2025;APG;3;S  3;PSiniestros3 PSiniestros3;atendido;00:10:37;00:00:44;11:48:51;11:49:35;12:00:12;0;;La Paz - 01
31/3/2025;AMG;6;S  4;PSiniestros4 PSiniestros4;atendido;00:14:01;00:07:10;11:06:19;11:13:29;11:27:30;0;;La Paz - 01
31/3/2025;AMG;7;S  4;PSiniestros4 PSiniestros4;atendido;00:06:04;00:19:23;11:08:08;11:27:31;11:33:35;0;;La Paz - 01
31/3/2025;AMG;8;S  4;PSiniestros4 PSiniestros4;atendido;00:06:01;00:10:05;11:26:24;11:36:29;11:42:30;0;;La Paz - 01
31/3/2025;AMG;9;S  4;PSiniestros4 PSiniestros4;atendido;00:16:17;00:01:39;11:40:53;11:42:32;11:58:49;0;;La Paz - 01
31/3/2025;AMG;10;S  4;PSiniestros4 PSiniestros4;atendido;00:22:15;00:07:02;11:51:48;11:58:50;12:21:05;0;;La Paz - 01
31/3/2025;SG;44;C  5;PComercial5 PComercial5;atendido;00:17:05;00:05:22;12:02:43;12:08:05;12:25:10;0;;La Paz - 01
31/3/2025;SG;45;C  7;PComercial7 PComercial7;atendido;00:08:54;00:00:52;12:13:23;12:14:15;12:23:09;0;;La Paz - 01
31/3/2025;SG;46;C  9;PComercial9 PComercial9;atendido;00:10:44;00:01:17;12:42:57;12:44:14;12:54:58;0;;La Paz - 01
31/3/2025;EG;24;C  21;PComercial21 PComercial21;atendido;00:00:08;00:01:24;12:03:23;12:04:47;12:04:55;0;;La Paz - 01
31/3/2025;EG;25;C  21;PComercial21 PComercial21;atendido;00:00:39;00:01:57;12:31:00;12:32:57;12:33:36;0;;La Paz - 01
31/3/2025;CG;5;CJ  11;PComercial9 PComercial9;atendido;00:09:39;00:00:33;12:05:43;12:06:16;12:15:55;0;;La Paz - 01
31/3/2025;CG;6;CJ  11;PComercial9 PComercial9;atendido;00:13:55;00:00:29;12:24:56;12:25:25;12:39:20;0;;La Paz - 01
31/3/2025;CG;7;CJ  12;PCajas12 PCajas12;atendido;01:01:42;00:03:25;12:50:48;12:54:13;13:55:55;0;;La Paz - 01
31/3/2025;AFG;2;S  1;PSiniestros1 PSiniestros1;atendido;00:07:48;00:09:32;12:48:47;12:58:19;13:06:07;0;;La Paz - 01
31/3/2025;ATG;11;S  1;PSiniestros1 PSiniestros1;atendido;00:37:23;00:03:25;12:11:02;12:14:27;12:51:50;0;;La Paz - 01
31/3/2025;APP;2;S  3;PSiniestros3 PSiniestros3;atendido;00:08:40;00:03:56;12:29:46;12:33:42;12:42:22;0;;La Paz - 01
31/3/2025;APP;3;S  3;PSiniestros3 PSiniestros3;atendido;00:17:20;00:01:32;12:44:14;12:45:46;13:03:06;0;;La Paz - 01
31/3/2025;APG;4;S  3;PSiniestros3 PSiniestros3;atendido;00:08:01;00:21:23;12:04:03;12:25:26;12:33:27;0;;La Paz - 01
31/3/2025;APG;5;S  3;PSiniestros3 PSiniestros3;atendido;00:03:26;00:06:29;12:14:37;12:21:06;12:24:32;0;;La Paz - 01
31/3/2025;AMG;11;S  4;PSiniestros4 PSiniestros4;atendido;00:14:24;00:16:22;12:04:45;12:21:07;12:35:31;0;;La Paz - 01
31/3/2025;AMG;12;S  4;PSiniestros4 PSiniestros4;atendido;00:10:06;00:18:51;12:16:49;12:35:40;12:45:46;0;;La Paz - 01
31/3/2025;AMG;13;S  4;PSiniestros4 PSiniestros4;atendido;00:06:09;00:18:17;12:27:30;12:45:47;12:51:56;0;;La Paz - 01
31/3/2025;AMG;14;S  4;PSiniestros4 PSiniestros4;atendido;00:11:56;00:15:19;12:36:38;12:51:57;13:03:53;0;;La Paz - 01
31/3/2025;VCG;8;C  5;PComercial5 PComercial5;atendido;00:37:05;00:05:35;13:24:15;13:29:50;14:06:55;0;;La Paz - 01
31/3/2025;SP;4;C  6;PComercial6 PComercial6;atendido;00:04:38;00:00:31;13:41:09;13:41:40;13:46:18;0;;La Paz - 01
31/3/2025;VAG;9;C  6;PComercial6 PComercial6;atendido;00:25:10;00:02:51;13:52:30;13:55:21;14:20:31;0;;La Paz - 01
31/3/2025;VAG;8;C  7;PComercial7 PComercial7;atendido;00:14:33;00:00:35;13:33:37;13:34:12;13:48:45;0;;La Paz - 01
31/3/2025;SG;48;C  7;PComercial7 PComercial7;atendido;00:02:11;00:02:11;13:59:23;14:01:34;14:03:45;0;;La Paz - 01
31/3/2025;EP;4;C  8;PComercial8 PComercial8;atendido;00:00:00;00:04:22;13:06:22;13:10:44;13:10:44;0; ;La Paz - 01
31/3/2025;SG;47;C  9;PComercial9 PComercial9;atendido;02:15:33;00:00:37;13:00:25;13:01:02;15:16:35;0;;La Paz - 01
31/3/2025;EP;4;C  21;PComercial21 PComercial21;atendido;00:02:00;00:00:18;13:04:04;13:04:22;13:06:22;0;;La Paz - 01
31/3/2025;EG;28;C  21;PComercial21 PComercial21;atendido;00:01:28;00:00:16;13:23:36;13:23:52;13:25:20;0;;La Paz - 01
31/3/2025;EG;29;C  21;PComercial21 PComercial21;atendido;00:03:27;00:00:17;13:30:42;13:30:59;13:34:26;0;;La Paz - 01
31/3/2025;EG;26;C  21;PComercial21 PComercial21;ausente;00:02:48;00:01:22;13:00:09;13:01:31;13:04:19; ;;La Paz - 01
31/3/2025;EG;27;C  21;PComercial21 PComercial21;ausente;00:01:55;00:00:07;13:06:43;13:06:50;13:08:45; ;;La Paz - 01
31/3/2025;CP;1;CJ  11;PComercial9 PComercial9;atendido;00:11:14;00:02:29;13:29:32;13:32:01;13:43:15;0;;La Paz - 01
31/3/2025;CP;2;CJ  11;PComercial9 PComercial9;atendido;00:03:05;00:00:22;13:54:27;13:54:49;13:57:54;0;;La Paz - 01
31/3/2025;CG;8;CJ  11;PComercial9 PComercial9;atendido;00:02:22;00:00:25;13:22:38;13:23:03;13:25:25;0;;La Paz - 01
31/3/2025;ACG;1;S  2;PSiniestros2 PSiniestros2;atendido;00:29:13;00:00:53;13:21:53;13:22:46;13:51:59;0;;La Paz - 01
31/3/2025;ATP;7;S  2;PSiniestros2 PSiniestros2;atendido;00:16:10;00:07:00;13:48:25;13:55:25;14:11:35;0;;La Paz - 01
31/3/2025;ATP;8;S  2;PSiniestros2 PSiniestros2;atendido;00:02:03;00:21:29;13:50:07;14:11:36;14:13:39;0;;La Paz - 01
